Ligand#,index_Rh,index_donor_max,index_donor_min,element_Rh,element_donor_max,element_donor_min,distance_pi_bond_1,distance_pi_bond_1_element_1,distance_pi_bond_1_element_2,distance_pi_bond_1_element_1_idx,distance_pi_bond_1_element_2_idx,distance_pi_bond_2,distance_pi_bond_2_element_1,distance_pi_bond_2_element_2,distance_pi_bond_2_element_1_idx,distance_pi_bond_2_element_2_idx,dihedral_angle_1,dihedral_angle_1_element_1,dihedral_angle_1_element_2,dihedral_angle_1_element_3,dihedral_angle_1_element_4,dihedral_angle_1_index_1,dihedral_angle_1_index_2,dihedral_angle_1_index_3,dihedral_angle_1_index_4,dihedral_angle_2,dihedral_angle_2_element_1,dihedral_angle_2_element_2,dihedral_angle_2_element_3,dihedral_angle_2_element_4,dihedral_angle_2_index_1,dihedral_angle_2_index_2,dihedral_angle_2_index_3,dihedral_angle_2_index_4,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,optimization_success_dft,wall_time_dft,cpu_time_dft,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,orbital_occupation_min_donor_Rh_dft,anti_orbital_occupation_min_donor_Rh_dft,orbital_occupation_max_donor_Rh_dft,anti_orbital_occupation_max_donor_Rh_dft,orbital_occupation_min_donor_other_atom_1_dft,orbital_occupation_min_donor_other_atom_1_element_dft,orbital_occupation_min_donor_other_atom_1_index_dft,orbital_occupation_min_donor_other_atom_2_dft,orbital_occupation_min_donor_other_atom_2_element_dft,orbital_occupation_min_donor_other_atom_2_index_dft,orbital_occupation_min_donor_other_atom_3_dft,orbital_occupation_min_donor_other_atom_3_element_dft,orbital_occupation_min_donor_other_atom_3_index_dft,anti_orbital_occupation_min_donor_other_atom_1_dft,anti_orbital_occupation_min_donor_other_atom_1_element_dft,anti_orbital_occupation_min_donor_other_atom_1_index_dft,anti_orbital_occupation_min_donor_other_atom_2_dft,anti_orbital_occupation_min_donor_other_atom_2_element_dft,anti_orbital_occupation_min_donor_other_atom_2_index_dft,anti_orbital_occupation_min_donor_other_atom_3_dft,anti_orbital_occupation_min_donor_other_atom_3_element_dft,anti_orbital_occupation_min_donor_other_atom_3_index_dft,orbital_occupation_max_donor_other_atom_1_dft,orbital_occupation_max_donor_other_atom_1_element_dft,orbital_occupation_max_donor_other_atom_1_index_dft,orbital_occupation_max_donor_other_atom_2_dft,orbital_occupation_max_donor_other_atom_2_element_dft,orbital_occupation_max_donor_other_atom_2_index_dft,orbital_occupation_max_donor_other_atom_3_dft,orbital_occupation_max_donor_other_atom_3_element_dft,orbital_occupation_max_donor_other_atom_3_index_dft,anti_orbital_occupation_max_donor_other_atom_1_dft,anti_orbital_occupation_max_donor_other_atom_1_element_dft,anti_orbital_occupation_max_donor_other_atom_1_index_dft,anti_orbital_occupation_max_donor_other_atom_2_dft,anti_orbital_occupation_max_donor_other_atom_2_element_dft,anti_orbital_occupation_max_donor_other_atom_2_index_dft,anti_orbital_occupation_max_donor_other_atom_3_dft,anti_orbital_occupation_max_donor_other_atom_3_element_dft,anti_orbital_occupation_max_donor_other_atom_3_index_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft
L116,33,68,18,Rh,P,P,1.408244738,C,C,113,110,1.402734632,C,C,112,109,-38.87179062,P,Rh,C,H,18,33,104,107,140.5988829,P,Rh,C,H,18,33,104,108,0.596999627,0.572493477,0.637346254,0.455110883,0.233879985,0.20355013,0.047381662,0.300409989,0.960119269,0.941436824,0.862840104,0.97428252,91.94452364,225.0435147,3.027961324,2.361136906,0.565470089,0.892226519,0.924402488,0.564862516,0.550428085,0.50200576,0.428318713,67.52247931,49.67248022,75.85575551,1015.19461,3.057509166,0.706428202,5.122677547,3.557215843,0.223029131,-3.057509166,0.499706678,0.08238543,True,2.338055556,72.49108333,-3031.771067,-3031.613218,0.990704,0.000529428,,,1.94117,0.36951,1.98931,O,69.0,1.9562,C,70.0,1.95302,C,79.0,0.03253,O,69.0,0.12404,C,70.0,0.1221,C,79.0,1.95586,C,10.0,1.94952,C,34.0,1.9533,C,43.0,0.05411,C,10.0,0.08231,C,34.0,0.08999,C,43.0,6.148954674,0.88677,1.1466,-5.794338859,0.08469,1.95599,1.05251,-0.338366,0.899118,0.434202,-8.12205421,-3.680339828,4.441714382,2.220857191,0.450276589,5.901197019,7.840244388
L117,27,13,40,Rh,P,P,1.392497084,C,C,109,106,1.393429773,C,C,108,105,7.649249606,P,Rh,C,H,13,27,100,104,-5.183579533,P,Rh,C,H,40,27,100,103,0.562173873,0.67207883,0.471999627,0.511857063,0.22036899,0.361116288,0.086516959,0.112327618,0.903978755,0.983041372,0.937197167,0.831671636,97.0067701,216.9434678,2.340485469,2.344432849,0.554696236,0.893169959,0.894509411,0.561258612,0.543837312,0.481219103,0.405089575,55.71185618,64.03975077,63.23630257,929.1846479,3.143582322,0.852453099,5.040234673,3.615763955,0.277946959,-3.143582322,0.472181632,0.084093595,True,2.09425,64.40008333,-2992.354747,-2992.222779,0.961196,0.000442623,1.88411,0.34711,1.88645,0.34745,1.9535,C,12.0,1.95298,C,14.0,1.95029,C,21.0,0.05625,C,12.0,0.05268,C,14.0,0.06041,C,21.0,1.94823,C,39.0,1.95636,C,41.0,1.95254,C,48.0,0.06163,C,39.0,0.04804,C,41.0,0.06304,C,48.0,7.363917991,1.17158,1.17296,-5.790298562,-0.24989,1.06734,1.06485,-0.454388,0.209807,0.197038,-8.448046603,-4.228649237,4.219397366,2.109698683,0.474001339,6.33834792,9.521419972
L118,53,8,38,Rh,P,P,1.402832369,C,C,109,106,1.391455239,C,C,108,105,26.8138513,P,Rh,C,H,8,53,100,104,20.7363918,P,Rh,C,H,38,53,100,103,0.560147223,0.608390794,0.53475587,0.549664555,0.200195676,0.297195304,0.259271338,0.177553112,0.92009877,0.919586284,0.840057771,0.891958628,105.6509044,231.5976092,2.397218944,2.345364589,0.563088194,0.90676831,0.903495388,0.574374651,0.567151383,0.516301193,0.43166105,62.00285684,66.07849973,57.23155203,969.7847004,3.262737187,0.881803169,5.105478059,3.779092907,0.256877661,-3.262737187,0.51635572,0.071281939,True,2.1905,67.96877778,-3066.446547,-3066.301596,0.952313,0.000486168,1.89141,0.35224,1.89018,0.36523,1.94421,C,5.0,1.95307,C,9.0,1.94969,C,16.0,0.07278,C,5.0,0.06173,C,9.0,0.0525,C,16.0,1.948,C,34.0,1.94943,C,39.0,1.95489,C,46.0,0.0649,C,34.0,0.06874,C,39.0,0.05463,C,46.0,2.420383515,1.14722,1.12799,-5.670638341,-0.19723,1.05615,1.10014,-0.563924,0.344493,0.39723,-8.533490352,-4.343753396,4.189736956,2.094868478,0.477356937,6.438621874,9.894619177
L119,40,27,14,Rh,P,P,1.395377786,C,C,99,96,1.393258604,C,C,98,95,9.545974044,P,Rh,C,H,27,40,90,93,9.896828596,P,Rh,C,H,14,40,90,94,0.494805255,0.512113306,0.629193067,0.587937943,0.159569512,0.108553858,0.191716362,0.280842341,0.830040999,0.915672754,0.984159523,0.977543794,95.1242799,237.0679861,2.382572975,2.348414272,0.556029864,0.906116055,0.894800596,0.5710423,0.568672937,0.484119461,0.386001178,53.42395121,63.14003932,56.59103514,829.2622212,3.146489093,1.91561306,4.561839574,3.445008563,0.582679896,-3.146489093,0.29851947,0.079986247,True,1.305277778,40.21530556,-2590.398029,-2590.275417,0.913181,0.000411243,1.8986,0.34567,1.89119,0.36378,1.95959,C,10.0,1.95908,C,28.0,1.95934,C,34.0,0.0537,C,10.0,0.06157,C,28.0,0.05145,C,34.0,1.96463,C,13.0,1.94846,C,15.0,1.95344,C,21.0,0.05296,C,13.0,0.07094,C,15.0,0.05823,C,21.0,2.555449528,1.17749,1.14915,-4.737824682,-0.25629,1.05418,1.05211,-0.439868,0.31902,0.285371,-8.518796204,-4.188920615,4.329875589,2.164937795,0.461907036,6.353858409,9.323943807
L120,49,7,36,Rh,P,P,1.391852807,C,C,83,80,1.389164622,C,C,82,79,-4.63879772,P,Rh,C,H,7,49,74,78,12.33457031,P,Rh,C,H,36,49,74,77,0.523760716,0.475307492,0.508456019,0.529840663,0.085119269,0.099468878,0.191436824,0.120853522,0.962402162,0.851146105,0.868244502,0.896058517,90.29355724,220.1173976,2.347835595,2.334492566,0.509288809,0.910489657,0.887649087,0.51158758,0.492490776,0.44451449,0.371178051,50.22514521,57.660326,54.43615326,854.7399958,4.067298726,3.872625064,5.878672489,5.138670633,0.038699418,-4.067298726,1.071371907,0.073962785,True,1.200694444,37.25436111,-3222.0109,-3221.884702,0.668672,0.00042327,1.88382,0.34847,1.88824,0.33914,1.95188,C,4.0,1.95218,C,8.0,1.9492,C,14.0,0.06128,C,4.0,0.06573,C,8.0,0.06712,C,14.0,1.95033,C,26.0,1.94894,C,37.0,1.95043,C,43.0,0.05496,C,26.0,0.06867,C,37.0,0.06903,C,43.0,7.554929215,1.1266,1.12905,-4.646848524,-0.26584,1.10348,1.09898,-0.481451,0.357314,0.368577,-8.826556969,-4.683351481,4.143205488,2.071602744,0.482718032,6.754954225,11.01306868
L121,17,12,7,Rh,P,P,1.389043844,C,C,55,52,1.389101729,C,C,54,51,-15.80601587,P,Rh,C,H,7,17,46,49,-15.58951221,P,Rh,C,H,12,17,46,50,0.449077525,0.443114051,0.449217294,0.442741334,0.026136787,0.100214312,0.099049571,0.026136787,0.872018263,0.786013791,0.786433097,0.872297801,84.28685518,218.5622839,2.310391721,2.310036425,0.446002609,0.827222326,0.827466921,0.445235398,0.411582337,0.313133249,0.205564063,44.73017492,49.76498366,49.78083065,561.8713569,3.204679734,1.711012643,4.088958333,3.393705271,0.946067204,-3.204679734,0.189025536,0.083676687,True,0.181861111,5.617305556,-1612.532177,-1612.449985,0.533353,0.000275673,1.89295,0.32613,1.89295,0.32608,1.9703,C,2.0,1.95836,C,13.0,1.96229,C,14.0,0.05435,C,2.0,0.05974,C,13.0,0.05991,C,14.0,1.9703,C,1.0,1.95835,C,8.0,1.96229,C,9.0,0.05434,C,1.0,0.05976,C,8.0,0.05991,C,9.0,2.753471282,1.18558,1.18544,-2.386479904,-0.29231,1.0347,1.03504,-0.457715,0.255648,0.255848,-9.114453422,-4.865667761,4.248785662,2.124392831,0.470722733,6.990060592,11.49997928
L122,47,21,22,Rh,P,P,1.389093632,C,C,89,86,1.389044388,C,C,88,85,-4.770697614,P,Rh,C,H,21,47,80,84,-4.914798183,P,Rh,C,H,22,47,80,83,0.518426202,0.512159896,0.517494409,0.512882035,0.076779724,0.179370108,0.179509877,0.076127469,0.96007268,0.844949683,0.846254193,0.958861349,91.46178507,222.5121534,2.32974234,2.329532082,0.515502702,0.89982063,0.899209141,0.51814366,0.502924853,0.454912921,0.378789216,52.13176183,57.37471375,57.02324325,856.4828034,3.321311236,0.51819321,5.237475405,3.90943227,0.196645629,-3.321311236,0.588121035,0.076519503,True,1.59,46.29008333,-2904.04963,-2903.924772,0.759459,0.000418776,1.88321,0.34256,1.88339,0.34253,1.94853,C,8.0,1.95212,C,23.0,1.95244,C,24.0,0.06567,C,8.0,0.06603,C,23.0,0.0597,C,24.0,1.94858,C,16.0,1.95236,C,25.0,1.95214,C,26.0,0.06581,C,16.0,0.05981,C,25.0,0.06582,C,26.0,5.861064111,1.11913,1.11905,-4.850561061,-0.28972,1.11764,1.11792,-0.539349,0.392685,0.393136,-8.289404228,-4.280350868,4.009053359,2.00452668,0.498870886,6.284877548,9.852621617
L123,24,28,4,Rh,P,P,1.388681022,C,C,97,94,1.392364007,C,C,96,93,22.52004615,P,Rh,C,H,4,24,88,91,-3.466308242,P,Rh,C,H,28,24,88,92,0.454877935,0.516609206,0.638790533,0.716478755,0.111302646,0.083255684,0.44204249,0.304556467,0.798453224,0.949962728,0.99091502,0.973024599,92.7858168,227.1549623,2.286074434,2.28682935,0.581537691,0.88017145,0.878616521,0.578742784,0.545317477,0.465806839,0.371927355,61.22926605,55.36605807,54.44224629,836.0135654,2.951180533,0.931980112,4.723239314,3.276494123,0.448074276,-2.951180533,0.32531359,0.097246954,True,1.219944444,36.25469444,-2942.10396,-2941.977837,0.848018,0.000423019,1.88619,0.34513,1.88862,0.33108,1.96788,N,26.0,1.95811,O,29.0,1.95681,O,47.0,0.10254,N,26.0,0.1934,O,29.0,0.10683,O,47.0,1.96974,N,2.0,1.95698,O,5.0,1.95803,O,23.0,0.09641,N,2.0,0.18976,O,5.0,0.14442,O,23.0,9.807177161,1.1089,1.12371,-4.955036875,-0.41775,1.88741,1.83806,-0.793651,0.971394,0.975114,-8.795263876,-4.468381539,4.326882337,2.163441168,0.462226574,6.631822707,10.16461022
L124,40,9,49,Rh,P,P,1.380633273,C,C,157,154,1.39501664,C,C,156,153,-7.492642527,P,Rh,C,H,9,40,148,151,4.111348634,P,Rh,C,H,49,40,148,152,0.551411666,0.48709467,0.560729594,0.629658964,0.176108833,0.192554976,0.304463287,0.194092434,0.926714499,0.781634365,0.95485464,0.927366754,102.0879572,257.7049732,2.331848434,2.284396779,0.55706066,0.910600307,0.889751444,0.571554373,0.587227224,0.558231666,0.501080193,62.49090672,68.45135511,65.80227422,1164.785951,2.880777158,0.454524903,5.152913183,3.374265246,0.186574906,-2.880777158,0.493488089,0.095914672,True,6.149944444,191.3782222,-4323.758649,-4323.568037,1.349665,0.000639316,1.90388,0.34078,1.88897,0.34736,1.97463,O,8.0,1.95771,N,24.0,,,,0.14165,O,8.0,0.14643,N,24.0,,,,1.96824,O,48.0,1.97063,O,50.0,1.95529,N,64.0,0.13433,O,48.0,0.12715,O,50.0,0.12642,N,64.0,4.314127598,1.13399,1.09607,-8.346142347,-0.37854,1.82579,1.92037,-0.667866,0.941589,0.959595,-8.476346443,-4.182389882,4.293956561,2.14697828,0.465770897,6.329368163,9.32960098
L125,44,18,19,Rh,P,P,1.395064907,C,C,88,85,1.390058626,C,C,87,84,4.748054109,P,Rh,C,H,19,44,79,82,15.05855214,P,Rh,C,H,18,44,79,83,0.555860977,0.476518822,0.54060287,0.573215617,0.229919866,0.129658964,0.175549758,0.174664555,0.881802087,0.823378681,0.970881476,0.906541185,96.53216226,231.5990286,2.342729014,2.334470531,0.536660222,0.921741055,0.889751444,0.542389516,0.532989341,0.484199964,0.401888132,49.16752991,0.0,51.19721868,819.2046033,3.388473784,0.592191513,5.288049279,4.010961604,0.180438541,-3.388473784,0.62248782,0.076217345,True,1.30175,40.49613889,-2642.921156,-2642.805899,0.768917,0.000386574,1.88321,0.34594,1.88289,0.34632,1.94983,C,10.0,1.94971,C,20.0,1.95303,C,21.0,0.07026,C,10.0,0.06585,C,20.0,0.05981,C,21.0,1.94976,C,17.0,1.95315,C,22.0,1.94961,C,23.0,0.07001,C,17.0,0.05976,C,22.0,0.06651,C,23.0,7.680319275,1.1289,1.12479,-4.984424479,-0.24795,1.09296,1.10563,-0.534611,0.384842,0.412373,-8.605872636,-4.38647527,4.219397366,2.109698683,0.474001339,6.496173953,10.00149367
L126,39,5,28,Rh,P,P,1.387875715,C,C,85,82,1.398005575,C,C,84,81,17.80493237,P,Rh,C,H,28,39,76,80,-17.3916951,P,Rh,C,H,5,39,76,79,0.455437011,0.4748183,0.577525158,0.730991428,0.096207603,0.095741707,0.476332464,0.23714126,0.814666418,0.853894894,0.985650391,0.917909057,83.95897552,247.1809283,2.309671928,2.342920445,0.559681327,0.920401603,0.913582044,0.577439327,0.575736732,0.499514717,0.379730649,55.62292032,59.74682109,66.10980538,771.0835369,3.415398635,0.60159441,5.132934506,3.963082343,0.260749202,-3.415398635,0.547683708,0.086099413,True,0.992083333,30.82136111,-2528.050454,-2527.935859,0.752811,0.000384354,1.89965,0.349,1.89633,0.35521,1.95164,C,2.0,1.96338,C,6.0,1.94122,C,13.0,0.09179,C,2.0,0.06134,C,6.0,0.0613,C,13.0,1.96461,C,20.0,1.94377,C,27.0,1.94979,C,29.0,0.06125,C,20.0,0.06227,C,27.0,0.08345,C,29.0,4.122230587,1.18236,1.18275,-4.440725553,-0.26978,1.0379,1.04547,-0.553032,0.310745,0.350724,-8.863836566,-4.487429509,4.376407058,2.188203529,0.456995881,6.675633037,10.18279969
L127,43,12,32,Rh,P,N,1.391460479,C,C,87,84,1.402771205,C,C,86,83,5.144337453,N,Rh,C,H,32,43,78,81,6.504133666,P,Rh,C,H,12,43,78,82,0.45166325,0.540672754,0.473001305,0.550037272,0.116567275,0.138045099,0.134877003,0.038203504,0.786759225,0.94330041,0.96519754,0.907799105,91.08065455,218.0555854,2.381024727,2.093306335,0.503989238,0.910489657,0.830122531,0.501885358,0.477641828,0.430487777,0.356650234,51.77559082,55.47548319,52.75023116,819.7040712,3.248553349,0.894170805,5.099054111,3.760206575,0.258599115,-3.248553349,0.511653227,0.086713481,True,1.203444444,36.88191667,-2355.467809,-2355.353338,0.767499,0.000383938,1.94885,0.49934,,,1.95178,C,8.0,1.94824,C,13.0,1.94565,C,19.0,0.0682,C,8.0,0.06855,C,13.0,0.06592,C,19.0,1.97778,C,31.0,1.96749,C,33.0,,,,0.04194,C,31.0,0.03892,C,33.0,,,,9.479815897,1.15197,1.3046,-4.513332497,0.01057,1.06501,-0.55637,-0.31415,0.387729,-0.356456,-8.735670943,-4.20415899,4.531511952,2.265755976,0.441353796,6.469914966,9.237490734
L128,38,37,36,Rh,P,P,1.396962712,C,C,92,89,1.391276001,C,C,91,88,5.253415428,P,Rh,C,H,37,38,83,87,5.672807667,P,Rh,C,H,36,38,83,86,0.610696981,0.55471953,0.53291558,0.445536713,0.251444279,0.151928811,0.108879985,0.161805814,0.969949683,0.95751025,0.78219344,0.904025345,96.15912081,239.4304981,2.410387871,2.371500115,0.535809961,0.901130963,0.929125512,0.544309788,0.525397338,0.459697719,0.36032773,47.14837408,51.48138343,0.0,746.6626285,3.06927037,0.806563023,4.380300517,3.308967653,0.705396767,-3.06927037,0.239697283,0.066104904,True,1.131527778,35.05344444,-3496.155469,-3496.042201,0.858054,0.000379903,1.82435,0.29721,1.83223,0.55106,1.93652,C,1.0,1.95609,C,20.0,1.9547,C,21.0,0.0522,C,1.0,0.0351,C,20.0,0.05332,C,21.0,1.94061,C,14.0,1.94769,C,28.0,1.95327,C,29.0,0.06318,C,14.0,0.04866,C,28.0,0.06982,C,29.0,25.13504864,1.17754,1.14231,-4.436977462,-0.24961,1.03889,1.08484,-0.545222,0.331356,0.313507,-8.741657447,-4.369332097,4.37232535,2.186162675,0.457422502,6.555494772,9.828754329
L129,48,8,33,Rh,P,P,1.393691263,C,C,100,97,1.3869516,C,C,99,96,-13.09720228,P,Rh,C,H,33,48,91,94,2.231511069,P,Rh,C,H,8,48,91,95,0.560822773,0.509411107,0.548756057,0.531541185,0.240775252,0.161712635,0.105013045,0.130870294,0.880870294,0.857109579,0.958069325,0.966641819,93.34377298,218.4841779,2.370928401,2.309790115,0.537504659,0.922876677,0.901573565,0.541951151,0.527175113,0.477181505,0.398822604,49.34186822,58.64872309,57.23160362,923.8244579,3.19966162,0.457588693,5.212046102,3.760529506,0.194821784,-3.19966162,0.560867886,0.078174105,True,1.667805556,51.93736111,-2799.797557,-2799.662224,0.877581,0.000453909,1.87265,0.34731,1.85654,0.34173,1.95229,C,5.0,1.94962,C,9.0,1.94926,C,16.0,0.06059,C,5.0,0.06346,C,9.0,0.0735,C,16.0,1.93971,C,29.0,1.93718,C,34.0,1.94721,C,41.0,0.11159,C,29.0,0.10683,C,34.0,0.07363,C,41.0,2.471751915,1.13398,1.11239,-5.362482075,-0.25803,1.08346,1.11648,-0.469575,0.377249,0.358178,-8.323418459,-4.123885404,4.199533055,2.099766527,0.476243424,6.223651932,9.223369089
L130,63,13,14,Rh,P,P,1.38945638,C,C,133,130,1.389310025,C,C,132,129,-4.438999522,P,Rh,C,H,14,63,124,127,-3.257259782,P,Rh,C,H,13,63,124,128,0.508782147,0.518961983,0.513907007,0.516935334,0.067322028,0.184168841,0.179975773,0.071748043,0.950242266,0.853755125,0.853894894,0.956065971,91.80485952,231.5381866,2.331706297,2.333000071,0.514774739,0.897124255,0.89898784,0.517398827,0.512267037,0.483016237,0.435239635,54.7463108,59.37066477,59.46536345,1145.37245,3.034357967,0.995651485,5.071049818,3.507060611,0.247652826,-3.034357967,0.472702643,0.07668184,True,3.471305556,105.4623889,-3677.228828,-3677.042039,1.149556,0.000626493,1.87677,0.34058,1.87716,0.34108,1.94754,C,12.0,1.95283,C,15.0,1.95034,C,16.0,0.07189,C,12.0,0.05527,C,15.0,0.06144,C,16.0,1.94688,C,3.0,1.95313,C,17.0,1.95137,C,18.0,0.06592,C,3.0,0.05772,C,17.0,0.06953,C,18.0,7.481304713,1.11644,1.11672,-6.416463297,-0.283,1.12261,1.12027,-0.517542,0.391057,0.383473,-7.911438089,-3.991638073,3.919800016,1.959900008,0.510230112,5.951538081,9.036380781
L131,26,5,31,Rh,P,P,1.394875814,C,C,107,104,1.399119332,C,C,106,103,2.745711896,P,Rh,C,H,31,26,98,101,16.09999326,P,Rh,C,H,5,26,98,102,0.574916139,0.522060194,0.506033358,0.474585352,0.209467015,0.191530004,0.148527767,0.18034849,0.940365263,0.852590384,0.800642937,0.831718226,102.6994021,273.6592929,2.356799056,2.445127213,0.519451174,0.895231551,0.9046776,0.535433865,0.540478856,0.491828428,0.411799155,51.7436474,64.15982339,68.25484582,899.1726178,3.157310266,2.373110462,4.962508587,3.597896787,0.324077935,-3.157310266,0.440586522,0.079708432,True,1.932055556,59.57761111,-3138.504196,-3138.36642,0.937352,0.000462103,1.90661,0.3601,1.90608,0.35125,1.95009,C,2.0,1.97112,C,6.0,1.94345,C,13.0,0.07706,C,2.0,0.04381,C,6.0,0.06052,C,13.0,1.95324,C,28.0,1.96709,C,32.0,1.94822,C,39.0,0.08063,C,28.0,0.05083,C,32.0,0.06352,C,39.0,3.224299257,1.19907,1.22823,-5.267826178,-0.20966,0.99711,0.95244,-0.425679,0.30285,0.251714,-7.998514522,-4.159260205,3.839254317,1.919627158,0.520934493,6.078887363,9.625012705
L132,30,7,37,Rh,P,P,1.383187281,C,C,113,110,1.388252529,C,C,112,109,5.339350117,P,Rh,C,H,7,30,104,108,-17.13473641,P,Rh,C,H,37,30,104,107,0.480758479,0.539740962,0.50386694,0.537527954,0.096067835,0.171543049,0.121785315,0.10305628,0.865449124,0.907938874,0.953270593,0.9046776,93.38945137,214.8005428,2.270639271,2.274756353,0.515322167,0.859899133,0.865262766,0.513476817,0.490683438,0.441569912,0.376448085,54.87852138,52.22517984,56.98329599,1033.835985,3.519230897,3.046118818,5.763832565,4.465238085,0.028174623,-3.519230897,0.946007188,0.093170216,True,2.211777778,68.54036111,-3400.88546,-3400.741668,0.9711,0.000482281,1.90149,0.33136,1.89903,0.32565,1.97331,N,4.0,1.96296,O,21.0,,,,0.10896,N,4.0,0.11944,O,21.0,,,,1.97091,N,34.0,1.96071,O,38.0,1.95662,O,51.0,0.10022,N,34.0,0.17065,O,38.0,0.1553,O,51.0,10.14761728,1.09785,1.11335,-5.658904114,-0.4278,1.90139,1.86149,-0.651948,1.004614,0.961385,-8.158517466,-4.704848475,3.453668991,1.726834495,0.579094292,6.43168297,11.97756529
L133,51,34,9,Rh,P,P,1.393379815,C,C,103,100,1.393517364,C,C,102,99,5.962766569,P,Rh,C,H,34,51,94,97,6.402839495,P,Rh,C,H,9,51,94,98,0.493920052,0.589125978,0.493337682,0.587145919,0.17391912,0.218039508,0.215616847,0.175503168,0.813920984,0.960212449,0.958674991,0.811172195,101.2300258,231.4707331,2.374796863,2.373400137,0.540579575,0.90620341,0.905970462,0.544620135,0.530787818,0.481569459,0.405210545,54.72495598,58.67415547,56.659401,1006.252643,3.150744006,0.971359644,5.123816162,3.662200675,0.233640506,-3.150744006,0.511456668,0.076338475,True,1.660555556,51.60605556,-3061.994,-3061.85493,0.893767,0.000466443,1.89114,0.35009,1.89107,0.35011,1.94931,C,24.0,1.95236,C,35.0,1.94641,C,43.0,0.07692,C,24.0,0.05602,C,35.0,0.06432,C,43.0,1.95249,C,6.0,1.94636,C,10.0,1.9503,C,18.0,0.05549,C,6.0,0.06399,C,10.0,0.07804,C,18.0,1.915467632,1.13042,1.13059,-5.309008433,-0.25794,1.08842,1.08823,-0.561786,0.374358,0.376194,-8.284234065,-4.042523363,4.241710702,2.120855351,0.471507875,6.163378714,8.955640741
L134,55,2,29,Rh,P,P,1.39104978,C,C,113,110,1.391271196,C,C,112,109,-9.367705668,P,Rh,C,H,29,55,104,107,-8.897918332,P,Rh,C,H,2,55,104,108,0.474422288,0.552320164,0.471300783,0.551225307,0.04384085,0.129985091,0.127748789,0.040160268,0.905003727,0.974655237,0.974701826,0.902441297,83.9268904,222.1711093,2.345453907,2.346850262,0.512625792,0.913762579,0.913681047,0.522853175,0.509200278,0.438025534,0.35244545,57.397964,68.12407284,67.45032439,969.9761984,3.471104708,2.344983008,5.713728311,4.375001662,0.036168643,-3.471104708,0.903896954,0.085243765,True,2.363166667,73.49744444,-3069.600517,-3069.463171,0.991605,0.000460661,1.8964,0.34036,1.89576,0.34048,1.95252,C,3.0,1.93896,C,8.0,1.94583,C,28.0,0.04459,C,3.0,0.05961,C,8.0,0.07188,C,28.0,1.94583,C,28.0,1.95217,C,30.0,1.93884,C,35.0,0.07188,C,28.0,0.04467,C,30.0,0.05981,C,35.0,14.31545968,1.17943,1.1801,-6.063306549,-0.27365,1.08143,1.08014,-0.524505,0.274974,0.274842,-8.266002437,-4.409877061,3.856125375,1.928062688,0.518655335,6.337939749,10.41705763
